symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct
MOSCHIP,2026,6,,223.7,229.6,198.61,206.49,-7.693339293696906,47707606.0,21,2271790.761904762,8,12,0,30.98999999999998,0.14644964422181106,9.227142857142857,8.561904761904762,2026-06-05T00:00:00+05:30,2026-06-11T00:00:00+05:30,213.95004999999998,221.2327,208.2169,3.7800687285223407,16.767244992037543
UCOBANK,2026,6,,25.29,30.04,24.16,26.99,6.722024515618818,285719637.0,21,13605697.0,10,10,0,5.879999999999999,0.22376456517405718,0.8185714285714283,0.7961904761904758,2026-06-17T00:00:00+05:30,2026-06-02T00:00:00+05:30,27.7762,29.3344,26.3356,-15.316698656429937,7.255278310940501
SUNPHARMA,2026,6,,1812.0,1902.4,1756.8,1862.5,2.7869757174392937,46972399.0,21,2236780.904761905,12,8,0,145.60000000000014,0.08006514982102135,27.85238095238096,27.761904761904773,2026-06-23T00:00:00+05:30,2026-06-03T00:00:00+05:30,1792.472,1829.6,1765.536,1.872388714086757,9.382575952958172
ADFFOODS,2026,6,,265.0,320.0,262.0,310.7,17.245283018867923,5628496.0,21,268023.61904761905,12,8,0,58.0,0.1982873701689838,14.166666666666655,14.095238095238088,2026-06-22T00:00:00+05:30,2026-06-01T00:00:00+05:30,305.21000000000004,314.2,282.88,-0.7715320421980755,17.493308140450324
TATASTEEL,2026,6,,210.0,213.46,187.05,188.06,-10.447619047619046,672173002.0,21,32008238.19047619,7,13,0,26.409999999999997,0.1322947452787657,4.1504761904761915,3.961904761904763,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,198.80245000000002,205.2729,189.691,-13.596934702783253,0.45766590389015227
SANDUMA,2026,6,,227.0,235.0,201.45,202.85,-10.63876651982379,20397193.0,21,971294.9047619047,6,14,0,33.55000000000001,0.15604789411201878,6.498571428571428,6.166666666666665,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,214.36674999999997,223.92849999999999,201.45,-15.501818539270614,0.9879091713358986
JTLIND,2026,6,,69.0,83.7,64.9,79.59,15.347826086956525,71197875.0,21,3390375.0,11,9,0,18.799999999999997,0.2532213891258474,3.9899999999999998,3.9676190476190474,2026-06-22T00:00:00+05:30,2026-06-03T00:00:00+05:30,77.02600000000001,79.0,69.412,-4.28607027161724,19.137802143035135
GOLDIAM,2026,6,,410.25,507.45,407.0,444.15,8.263254113345516,28436110.0,21,1354100.4761904762,8,12,0,100.44999999999999,0.22261679875893076,24.469047619047604,23.764285714285702,2026-06-18T00:00:00+05:30,2026-06-08T00:00:00+05:30,429.60125,475.306,418.0495,-20.677764565992863,3.2104637336504163
MRPL,2026,6,,146.0,171.25,144.1,149.05,2.0890410958904186,163367574.0,21,7779408.285714285,8,12,0,27.150000000000006,0.1739949096990375,6.2814285714285685,6.09428571428571,2026-06-15T00:00:00+05:30,2026-06-02T00:00:00+05:30,155.63875,163.105,147.0865,-14.41074291822554,3.727952966328175
NIFTYBEES,2026,6,,268.98,275.4,261.35,271.82,1.0558405829429602,163722281.0,21,7796299.095238095,11,9,0,14.049999999999955,0.05226786372268343,3.11857142857144,2.883333333333345,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,272.37924999999996,275.4,265.1435,-0.9678838539375225,4.1831646869042265
GOLDETF,2026,6,,151.05,151.26,134.65,136.34,-9.738497186362137,33380073.0,21,1589527.2857142857,8,12,0,16.609999999999985,0.11550152982158692,3.2523809523809515,2.493333333333334,2026-06-04T00:00:00+05:30,2026-06-30T00:00:00+05:30,145.52954999999997,149.2668,137.1415,-8.757549611734238,3.1852171412136947
MUTHOOTMF,2026,6,,180.0,216.88,171.8,214.37,19.09444444444445,7647537.0,21,364168.4285714286,12,8,0,45.079999999999984,0.2318135070277682,8.870476190476191,8.777619047619046,2026-06-25T00:00:00+05:30,2026-06-01T00:00:00+05:30,180.5906,206.5116,171.8,-3.138672246528436,18.29941031006277
VEDL,2026,6,,355.1,356.65,270.5,280.75,-20.937764010137993,605657000.0,21,28840809.523809522,7,13,0,86.14999999999998,0.2830799802846211,11.954761904761908,11.123809523809522,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,278.68425,305.8215,270.5,-31.435415515017485,0.31324857195504796
MOREPENLAB,2026,6,,43.77,60.5,42.5,59.12,35.06968243088872,342994313.0,21,16333062.523809524,9,11,0,18.0,0.36245780914390924,3.012857142857144,2.931428571428572,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,51.769999999999996,53.84,45.2,0.7545931758530198,30.282152230971132
SOUTHBANK,2026,6,,41.42,49.79,40.6,45.63,10.164171897633995,415195172.0,21,19771198.666666668,11,9,0,9.189999999999998,0.2017478752652651,1.6119047619047624,1.5928571428571434,2026-06-18T00:00:00+05:30,2026-06-01T00:00:00+05:30,45.51665,47.8601,43.4489,-12.596110357304388,8.186341022161912
APOLLO,2026,6,,410.55,446.9,377.25,424.75,3.4587748142735326,466088137.0,21,22194673.19047619,11,9,0,69.64999999999998,0.16817674857136283,23.597619047619045,23.178571428571423,2026-06-03T00:00:00+05:30,2026-06-11T00:00:00+05:30,410.33375,432.96999999999997,402.324,-12.201857896058238,5.284961084609593
ADANIPORTS,2026,6,,1809.1,1857.8,1745.2,1810.2,0.060803714554205766,46410768.0,21,2210036.5714285714,9,11,0,112.59999999999991,0.06221141779205501,40.67619047619047,40.05238095238095,2026-06-10T00:00:00+05:30,2026-06-02T00:00:00+05:30,1812.1970000000001,1834.154,1791.366,-3.2053774790289453,3.0498305649686053
TDPOWERSYS,2026,6,,1318.7,1374.0,1115.0,1238.3,-6.096913627056956,24602461.0,21,1171545.761904762,12,8,0,259.0,0.20817226360066446,68.28571428571429,67.20000000000002,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,1219.895,1301.48,1166.8,-26.055045871559635,-2.293577981651376
NMDC,2026,6,,89.1,97.49,83.92,85.16,-4.421997755331086,735201317.0,21,35009586.52380952,8,12,0,13.569999999999993,0.15198318942298966,2.615238095238094,2.5171428571428556,2026-06-03T00:00:00+05:30,2026-06-30T00:00:00+05:30,88.19454999999999,96.6758,87.0411,-15.482113243307266,0.5922767116796968
TATACONSUM,2026,6,,1178.4,1182.5,1065.1,1075.6,-8.723693143245093,36159222.0,21,1721867.7142857143,8,12,0,117.40000000000009,0.1050617483870419,27.43809523809524,25.9952380952381,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,1107.951,1144.932,1090.9279999999999,-6.8491912894189895,3.7589229240083255
J&KBANK,2026,6,,140.36,167.15,138.91,154.74,10.245084069535476,87832348.0,21,4182492.761904762,10,10,0,28.24000000000001,0.18171066137606676,5.202857142857144,5.0409523809523815,2026-06-18T00:00:00+05:30,2026-06-01T00:00:00+05:30,161.07840000000002,166.0204,148.794,0.7481740989252366,17.516774538329077
KWIL,2026,6,,27.4,39.45,27.3,35.11,28.138686131386866,495029580.0,21,23572837.14285714,12,8,0,12.150000000000002,0.3515092234146611,1.9828571428571429,1.9742857142857144,2026-06-15T00:00:00+05:30,2026-06-01T00:00:00+05:30,35.865750000000006,37.992000000000004,32.403,-20.605319474166926,16.53928462243962
BPCL,2026,6,,298.75,321.6,280.25,303.55,1.60669456066946,180981111.0,21,8618148.142857144,9,11,0,41.35000000000002,0.13707290507423112,7.695238095238096,6.671428571428573,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,315.19075000000004,321.1865,294.309,-4.347826086956533,9.06878650227125
TATACHEM,2026,6,,758.0,775.0,708.0,715.95,-5.547493403693926,21400461.0,21,1019069.5714285715,8,12,0,67.0,0.09182125201899073,22.449999999999996,22.416666666666668,2026-06-25T00:00:00+05:30,2026-06-08T00:00:00+05:30,727.095,755.57,724.08,-8.589043015272518,0.7986548970155591
ATALREAL,2026,6,,29.3,32.0,22.93,28.19,-3.788395904436858,180096773.0,21,8576036.80952381,10,10,0,9.07,0.3064583601493114,1.8880952380952376,1.8123809523809522,2026-06-17T00:00:00+05:30,2026-06-09T00:00:00+05:30,30.50345,31.365099999999998,28.462699999999998,-12.16263582194181,19.62846126883982
SUMEETINDS,2026,6,,23.96,29.55,22.5,28.35,18.322203672787982,76832776.0,21,3658703.619047619,11,9,0,7.050000000000001,0.2765118972021964,1.3038095238095233,1.2885714285714278,2026-06-30T00:00:00+05:30,2026-06-09T00:00:00+05:30,25.848750000000003,28.422,25.6725,6.723484848484845,28.97727272727273
E2E,2026,6,,410.0,469.4,361.2,396.3,-3.341463414634144,38034281.0,21,1811156.238095238,10,10,0,108.19999999999999,0.2642409497881723,24.707142857142852,21.365714285714287,2026-06-23T00:00:00+05:30,2026-06-12T00:00:00+05:30,424.49699999999996,447.76,386.086,-18.0286648227307,9.177772190093036
NHPC,2026,6,,79.11,82.1,71.62,81.33,2.8062191884717467,1028354224.0,21,48969248.76190476,11,9,0,10.47999999999999,0.13797081097346894,2.2166666666666672,1.9585714285714297,2026-06-29T00:00:00+05:30,2026-06-11T00:00:00+05:30,74.60679999999999,76.5456,72.56320000000001,-4.439638722808796,8.89199847347665
PIDILITIND,2026,6,,1482.8,1620.7,1430.0,1592.7,7.411653628270845,19177563.0,21,913217.2857142857,13,7,0,190.70000000000005,0.1243707239508443,31.033333333333356,28.44285714285716,2026-06-25T00:00:00+05:30,2026-06-02T00:00:00+05:30,1568.2575000000002,1620.7,1502.4660000000001,-1.9051810865191117,10.08551307847083
GVT&D,2026,6,,5100.0,5650.0,4581.0,4944.0,-3.058823529411765,22193528.0,21,1056834.6666666667,9,11,0,1069.0,0.2130270162553022,262.3333333333333,247.23809523809524,2026-06-23T00:00:00+05:30,2026-06-02T00:00:00+05:30,5035.325,5104.8099999999995,4719.97,-21.67808071671621,1.3438428737562915
HAVELLS,2026,6,,1185.3,1209.1,1123.6,1159.3,-2.1935375010545854,16099504.0,21,766643.0476190476,11,9,0,85.5,0.07335967281299925,28.719047619047647,27.61904761904764,2026-06-18T00:00:00+05:30,2026-06-02T00:00:00+05:30,1177.0375,1192.0,1148.395,-1.5367819952972754,5.643265031911325
ZEEL,2026,6,,94.1,118.35,91.32,103.51,10.000000000000012,1318079982.0,21,62765713.428571425,10,10,0,27.03,0.2500506594539351,6.373809523809525,6.285238095238095,2026-06-23T00:00:00+05:30,2026-06-03T00:00:00+05:30,111.99794999999999,115.64699999999999,105.91619999999999,-18.599058021845863,8.487824431305754
SETFGOLD,2026,6,,132.3,136.08,116.32,119.58,-9.614512471655338,121707879.0,21,5795613.285714285,7,13,0,19.76000000000002,0.15647530845576052,3.4414285714285677,2.85333333333333,2026-06-03T00:00:00+05:30,2026-06-11T00:00:00+05:30,119.1852,128.9664,117.90079999999999,-11.440504463188939,4.741626402424049
TRIVENI,2026,6,,376.5,425.5,357.05,422.55,12.231075697211157,9515224.0,21,453105.90476190473,13,7,0,68.44999999999999,0.17464386599034107,14.676190476190467,14.583333333333325,2026-06-23T00:00:00+05:30,2026-06-02T00:00:00+05:30,371.76675,404.96500000000003,359.1035,6.493791891000991,21.536094934622568
PHARMABEES,2026,6,,25.31,26.9,24.09,26.04,2.8842354800474137,146766107.0,21,6988862.238095238,13,7,0,2.8099999999999987,0.11190548433588708,0.8161904761904764,0.8161904761904764,2026-06-29T00:00:00+05:30,2026-06-05T00:00:00+05:30,24.80655,25.6074,24.3991,-2.12604403948367,8.542141230068337
BLUSPRING,2026,6,,78.0,119.5,76.01,111.02,42.33333333333333,37405817.0,21,1781229.380952381,11,9,0,43.489999999999995,0.4483373096521457,8.124761904761906,7.785714285714285,2026-06-18T00:00:00+05:30,2026-06-01T00:00:00+05:30,92.31875000000001,110.3671,84.2731,-12.038252390774428,28.73617101068816
BAJAJHFL,2026,6,,84.82,91.38,82.3,87.5,3.1596321622258983,103665404.0,21,4936447.80952381,11,9,0,9.079999999999998,0.10628347834811348,1.8823809523809532,1.777142857142859,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,83.3442,87.4756,82.3908,-4.326977965521169,6.039502226281545
CDSL,2026,6,,1250.5,1396.8,1183.0,1305.5,4.398240703718512,39744971.0,21,1892617.6666666667,10,10,0,213.79999999999995,0.16856450977079457,33.70000000000001,31.428571428571463,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,1209.725,1345.488,1183.0,-3.7356108429261017,12.142591904938731
IOB,2026,6,,33.66,36.53,32.26,34.09,1.2774806892454156,101542410.0,21,4835352.857142857,9,11,0,4.270000000000003,0.12604900265677063,0.7890476190476198,0.7652380952380963,2026-06-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,33.13535,35.1209,32.4308,-8.204976303317544,4.443127962085308
TATAPOWER,2026,6,,421.7,423.75,384.0,385.5,-8.584301636234287,108635079.0,21,5173099.0,4,16,0,39.75,0.09915131934504895,7.442857142857138,7.235714285714282,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,400.89374999999995,406.6575,389.1675,-12.849533954727029,-2.263648468708389
SAGILITY,2026,6,,41.25,41.89,38.52,39.4,-4.484848484848488,316268609.0,21,15060409.952380951,8,12,0,3.3699999999999974,0.08431524393876207,1.0842857142857145,1.0171428571428571,2026-06-02T00:00:00+05:30,2026-06-19T00:00:00+05:30,39.95225000000001,40.7105,39.5647,-2.772325809617278,5.495583905789978
KAYNES,2026,6,,3164.9,3399.0,3018.1,3121.9,-1.3586527220449303,20487859.0,21,975612.3333333334,11,9,0,380.9000000000001,0.12035588109611141,107.2714285714286,102.44285714285718,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,3210.4545,3319.011,3109.516,0.8777813420430991,11.985652211950658
GMRAIRPORT,2026,6,,101.0,113.36,95.47,112.09,10.980198019801984,558109575.0,21,26576646.42857143,14,6,0,17.89,0.17061075462187164,3.27952380952381,3.057142857142856,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,108.44024999999999,113.36,102.0893,-1.3681480819100431,14.62934811767862
WIPRO,2026,6,,205.1,210.18,170.05,170.39,-16.923451974646518,625418348.0,21,29781826.095238097,8,12,0,40.129999999999995,0.21691389388662813,5.083333333333333,4.306190476190474,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,175.06625000000003,195.33190000000002,170.05,-21.66010650613569,1.5686501504977888
HUDCO,2026,6,,204.0,218.0,199.0,205.02,0.500000000000005,46745982.0,21,2225999.1428571427,9,10,1,19.0,0.0916802999944854,5.4547619047619,5.264285714285711,2026-06-18T00:00:00+05:30,2026-06-02T00:00:00+05:30,204.035,212.87,202.23,-6.440115228748596,2.836775548068943
M&MFIN,2026,6,,305.0,332.4,274.35,315.8,3.540983606557381,74783819.0,21,3561134.238095238,7,12,1,58.049999999999955,0.19637549836897408,10.895238095238089,10.399999999999991,2026-06-29T00:00:00+05:30,2026-06-11T00:00:00+05:30,294.95775000000003,317.307,286.5405,1.2917594654788487,18.53006681514476
IFCI,2026,6,,68.6,95.8,66.61,74.88,9.154518950437321,2665603585.0,21,126933504.04761904,9,11,0,29.189999999999998,0.36731061922509967,5.8114285714285705,5.658095238095237,2026-06-17T00:00:00+05:30,2026-06-02T00:00:00+05:30,84.56184999999999,91.71340000000001,76.8265,-24.967388468562486,13.10983563788155
GHCLTEXTIL,2026,6,,100.11,101.8,89.72,99.63,-0.4794725801618259,11337977.0,21,539903.6666666666,9,11,0,12.079999999999998,0.12686156646629926,4.106190476190476,4.080476190476191,2026-06-01T00:00:00+05:30,2026-06-15T00:00:00+05:30,96.666,98.6592,92.9816,5.486955714418343,16.702256057933333
FSL,2026,6,,261.75,274.8,227.2,228.45,-12.722063037249287,27375020.0,21,1303572.380952381,6,14,0,47.60000000000002,0.1906596602992648,8.804761904761905,8.59047619047619,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,245.526,263.376,232.91199999999998,-13.114349222030135,6.478965999835354
AMBUJACEM,2026,6,,448.6,452.0,404.8,421.85,-5.962995987516718,71696640.0,21,3414125.714285714,9,11,0,47.19999999999999,0.11149355470068159,10.86666666666666,10.54047619047619,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,423.916,434.536,418.016,-5.5704776363424084,5.453696134532282
LICI,2026,6,,413.4,450.2,391.55,431.65,4.414610546686019,97712224.0,21,4652963.047619048,12,8,0,58.64999999999998,0.14148277486129135,10.085714285714285,9.340476190476192,2026-06-19T00:00:00+05:30,2026-06-11T00:00:00+05:30,397.70825,434.3645,391.55,-2.6798950849583765,10.696772722089174
ALPHA,2026,6,,50.64,52.67,48.58,51.51,1.7180094786729807,35882999.0,21,1708714.238095238,11,9,0,4.090000000000003,0.08070699667362018,1.2604761904761905,1.2271428571428566,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,51.25895,51.8111,49.807,-2.9917872506843977,5.005866249511151
CAMS,2026,6,,791.5,836.0,720.0,796.85,0.6759317751105525,24863264.0,21,1183964.9523809524,11,9,0,116.0,0.14880561502961145,22.264285714285716,20.58809523809524,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,794.8199999999999,833.68,768.72,-7.773623823643154,7.180611060977188
MCLOUD,2026,6,,26.76,34.29,21.85,30.5,13.976083707025404,330682880.0,21,15746803.80952381,5,14,1,12.439999999999998,0.46579299277881775,2.1014285714285714,2.0100000000000002,2026-06-19T00:00:00+05:30,2026-06-12T00:00:00+05:30,28.6298,31.677599999999998,27.448,-15.766374071573255,26.232275489534096
APLAPOLLO,2026,6,,1834.7,1878.5,1736.0,1788.7,-2.5072218891371887,14705364.0,21,700255.4285714285,11,9,0,142.5,0.07852187329442882,40.76190476190475,40.685714285714276,2026-06-19T00:00:00+05:30,2026-06-02T00:00:00+05:30,1817.9375,1851.425,1783.025,-5.185060753681612,2.794109412621092
JSWINFRA,2026,6,,275.9,343.45,266.55,322.15,16.76332004349402,119489228.0,21,5689963.238095238,12,8,0,76.89999999999998,0.26028722015376426,11.147619047619045,10.42380952380952,2026-06-24T00:00:00+05:30,2026-06-04T00:00:00+05:30,318.4575,343.45,298.848,-6.035813522692193,17.70608212411237
ASTRAL,2026,6,,1595.0,1595.0,1329.0,1335.6,-16.263322884012545,15027954.0,21,715616.8571428572,10,10,0,266.0,0.17570181646614766,46.44285714285715,42.25238095238095,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,1527.17,1595.0,1400.82,-21.09938501252753,-0.903500113886576
STLTECH,2026,6,,562.95,679.9,541.3,613.3,8.943955946354011,66746723.0,21,3178415.380952381,11,9,0,138.60000000000002,0.227401284435208,36.728571428571435,32.33571428571429,2026-06-05T00:00:00+05:30,2026-06-02T00:00:00+05:30,587.731,642.478,566.2479999999999,-22.64814647785694,2.3541084152611287
BCLIND,2026,6,,32.53,39.98,31.52,33.84,4.027051952044274,48318055.0,21,2300859.761904762,9,11,0,8.459999999999997,0.23815332645209714,1.6595238095238105,1.6361904761904769,2026-06-11T00:00:00+05:30,2026-06-02T00:00:00+05:30,37.9919,39.218599999999995,34.9886,-17.692081248160136,7.212246099499557
MARKSANS,2026,6,,249.0,277.0,228.2,272.81,9.562248995983937,59082416.0,21,2813448.380952381,11,9,0,48.80000000000001,0.1939950138283917,11.786190476190479,11.669047619047621,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,257.236,266.752,242.352,0.10818608005770333,17.706455102776783
TMPV,2026,6,,395.0,407.8,343.3,352.2,-10.835443037974686,282653896.0,21,13459709.333333334,9,11,0,64.5,0.1717655264242463,12.830952380952375,11.947619047619039,2026-06-15T00:00:00+05:30,2026-06-30T00:00:00+05:30,359.7475,387.805,343.3,-23.016591251885373,-3.5595776772247394
EDELWEISS,2026,6,,112.82,133.9,103.7,120.81,7.08207764580749,115025448.0,21,5477402.285714285,10,10,0,30.200000000000003,0.25894380976490095,4.873809523809525,4.67809523809524,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,121.66900000000001,132.994,113.968,-13.5130552729739,12.088843675822305
COLPAL,2026,6,,2049.7,2136.5,1957.8,1997.9,-2.5271991023076414,9905163.0,21,471674.4285714286,9,11,0,178.70000000000005,0.08864087301587303,44.31904761904765,42.79523809523812,2026-06-15T00:00:00+05:30,2026-06-24T00:00:00+05:30,1994.4335,2052.511,1973.883,-3.562772661173049,5.0993698497334
INDOFARM,2026,6,,127.66,159.9,124.35,147.53,15.564781450728502,6978334.0,21,332301.61904761905,11,9,0,35.55000000000001,0.2605595459971101,7.252380952380953,7.057619047619048,2026-06-22T00:00:00+05:30,2026-06-03T00:00:00+05:30,131.99325,149.5905,131.1045,-0.4523181304183935,21.88088955898983
CMRGREEN,2026,6,,268.0,268.96,231.3,250.7,-6.4552238805970195,107145869.0,14,7653276.357142857,7,6,0,37.65999999999997,0.1521475650156406,15.782142857142853,15.737142857142853,2026-06-10T00:00:00+05:30,2026-06-16T00:00:00+05:30,243.9161,259.9216,241.8448,-19.724015134653893,-2.960160249276655
LIQUIDBEES,2026,6,,999.99,1003.0,974.99,1000.0,0.0010000100000990915,63560894.0,21,3026709.238095238,7,6,7,28.00999999999999,0.02801013338158752,3.401904761904748,3.401904761904748,2026-06-24T00:00:00+05:30,2026-06-02T00:00:00+05:30,1000.05895,1000.199,999.0786,-0.3010030100300994,2.5000250002500026
TEXRAIL,2026,6,,104.71,114.9,100.35,107.66,2.8173049374462833,46113634.0,21,2195887.3333333335,10,10,0,14.550000000000011,0.13642208470626066,3.4576190476190485,3.194285714285716,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,103.62375,109.953,100.35,-1.046521853838723,11.749186527130421
GOLD1,2026,6,,129.69,130.8,114.27,117.06,-9.73860744853111,57576050.0,21,2741716.6666666665,8,12,0,16.530000000000015,0.13392619456393848,3.129999999999998,2.6190476190476177,2026-06-04T00:00:00+05:30,2026-06-25T00:00:00+05:30,116.66685,124.3533,114.27,-9.410288582183199,4.416562107904643
SYNGENE,2026,6,,443.0,463.8,431.5,439.5,-0.7900677200902935,19810601.0,21,943361.9523809524,7,13,0,32.30000000000001,0.07277779864057984,12.540476190476191,12.361904761904762,2026-06-15T00:00:00+05:30,2026-06-29T00:00:00+05:30,439.4135,453.141,436.022,-11.651420317766018,-3.875782378430434
TIRUPATIFL,2026,6,,45.05,66.8,42.0,64.07,42.21975582685904,18030031.0,21,858572.9047619047,12,8,0,24.799999999999997,0.5221366698748796,3.000000000000001,2.9442857142857144,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,57.995999999999995,66.8,49.192,0.4322551796094891,37.397525711730516
RTNINDIA,2026,6,,35.0,41.34,32.59,33.36,-4.685714285714288,77958538.0,21,3712311.3333333335,10,10,0,8.75,0.24673371557477208,1.6561904761904762,1.5947619047619046,2026-06-04T00:00:00+05:30,2026-06-29T00:00:00+05:30,35.43375,38.977500000000006,33.9025,-26.0750228728271,0.609942055504714
JAMNAAUTO,2026,6,,128.9,135.99,113.94,131.37,1.9162141194724585,48528986.0,21,2310904.095238095,12,8,0,22.05000000000001,0.17495636009158724,4.7566666666666695,4.416666666666668,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,131.02875,134.226,121.878,0.09550396708786031,16.294446076990894
RBLBANK,2026,6,,345.0,381.7,333.0,369.05,6.9710144927536275,122685885.0,21,5842185.0,11,9,0,48.69999999999999,0.13431042294584636,10.457142857142847,10.299999999999992,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,370.2555,380.239,357.837,-5.209481808158759,8.213891951488426
AWL,2026,6,,194.0,198.95,179.5,183.61,-5.355670103092777,69570741.0,21,3312892.4285714286,7,12,1,19.44999999999999,0.10344434595415972,5.254285714285713,5.039523809523809,2026-06-16T00:00:00+05:30,2026-06-29T00:00:00+05:30,188.54425,192.5315,182.8065,-7.14670400689357,3.3283067643257254
MARICO,2026,6,,812.0,844.65,794.85,836.25,2.9864532019704435,44960859.0,21,2140993.285714286,10,10,0,49.799999999999955,0.06100377992440145,16.800000000000008,16.635714285714293,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,810.537,829.71,805.308,1.7905935701412683,7.580954595663035
BHARTIARTL,2026,6,,1830.0,1927.7,1768.6,1852.0,1.2021857923497268,153017540.0,21,7286549.523809524,11,9,0,159.10000000000014,0.08643741559604079,34.871428571428545,34.30476190476187,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,1847.3545,1870.424,1776.5549999999998,0.17606545492205808,8.414893066128114
GOLDBEES,2026,6,,128.32,130.83,113.33,115.97,-9.624376558603487,597263425.0,21,28441115.476190478,8,12,0,17.500000000000014,0.1429499422365541,2.855238095238098,2.165714285714288,2026-06-04T00:00:00+05:30,2026-06-11T00:00:00+05:30,123.5675,125.23,115.08,-10.479648707988524,4.298260428981593
ADANIPOWER,2026,6,,245.0,245.69,214.8,223.77,-8.665306122448975,655696118.0,21,31223624.666666668,8,12,0,30.889999999999986,0.13583992963940186,7.311428571428569,7.232380952380948,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,228.54605,234.5696,222.5225,-13.577107988165682,0.7026627218934828
DABUR,2026,6,,441.0,442.0,414.6,422.2,-4.263038548752837,39934108.0,21,1901624.1904761905,9,11,0,27.399999999999977,0.06448503866412636,8.559523809523812,8.307142857142857,2026-06-01T00:00:00+05:30,2026-06-04T00:00:00+05:30,424.327,429.67,419.53200000000004,0.2595058106735817,6.442513821505123
RAYMONDREL,2026,6,,567.25,688.7,551.2,619.2,9.158219479947121,15618639.0,21,743744.7142857143,10,10,0,137.5,0.2264768052456342,33.51428571428572,32.050000000000004,2026-06-23T00:00:00+05:30,2026-06-02T00:00:00+05:30,617.8875,662.575,588.325,1.5791354055019586,21.22901036084315
AUROPHARMA,2026,6,,1426.4,1588.9,1391.0,1578.7,10.677229388670776,33514958.0,21,1595950.380952381,11,9,0,197.9000000000001,0.1343755557351872,37.44761904761907,36.75238095238098,2026-06-30T00:00:00+05:30,2026-06-15T00:00:00+05:30,1445.4225000000001,1539.4250000000002,1391.0,-0.09449414136323547,12.372432909159638
COFORGE,2026,6,,1438.2,1554.0,1356.2,1465.7,1.9121123626755665,82405501.0,21,3924071.476190476,8,12,0,197.79999999999995,0.13635692174364053,52.18571428571431,48.89523809523813,2026-06-02T00:00:00+05:30,2026-06-11T00:00:00+05:30,1485.759,1506.528,1421.474,-5.8150619637750305,7.653547596350256
VOLTAS,2026,6,,1255.0,1411.9,1204.0,1277.6,1.8007968127489966,25612703.0,21,1219652.5238095238,10,10,0,207.9000000000001,0.15994006689355286,40.47142857142859,39.23333333333336,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,1300.6734999999999,1372.3990000000001,1276.765,-11.225775957145107,5.152040334016077
GPIL,2026,6,,290.0,292.5,254.9,255.65,-11.844827586206895,30101145.0,21,1433387.857142857,5,15,0,37.599999999999994,0.13673911161139493,7.376190476190477,7.311904761904761,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,278.4,287.612,269.94,-16.626794258373202,-1.6347687400318955
LT,2026,6,,4089.0,4272.3,3854.4,4143.4,1.3303986304719893,41459839.0,21,1974278.0476190476,10,10,0,417.9000000000001,0.10262314098681184,80.65238095238084,70.83809523809511,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,4190.8095,4272.3,3963.054,-9.940813175501805,0.8131755018013357
IREDA,2026,6,,132.58,133.19,117.75,128.69,-2.9340775380902206,144205357.0,21,6866921.761904762,12,8,0,15.439999999999998,0.12346308939498364,3.3414285714285734,2.977142857142859,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,126.3192,130.71959999999999,122.8452,-9.342418520646905,3.3330596831130466
